Date Time: 14:10:55.872 14/09/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 8
Integration Time [µs]: 129
High Sensitivity: FALSE
Sample Speed [Hz]: 50
Data interleave: 1
Noise Threshold: 7.227661
Comment: Water at 100mL increments

Index	Wav0	
8-1	1510.3452
8-2	1513.6951
8-3	1516.5538
8-4	1519.8015
8-5	1522.7593
8-6	1525.8528
8-7	1529.0231
8-8	1532.1917
8-9	1535.2935
8-10	1538.5812
8-11	1541.4745
8-12	1544.4465
8-13	1547.5867
8-14	1550.7219
8-15	1553.7548
8-16	1556.7789
8-17	1559.5591
8-18	1563.2168
8-19	1566.3138
8-20	1569.2654
8-21	1572.6804
8-22	1575.3846
8-23	1578.4993
8-24	1581.6807
8-25	1584.8802
8-26	1588.6422

Date	Time	LineNumber	System status	Wav8-1	Wav8-2	Wav8-3	Wav8-4	Wav8-5	Wav8-6	Wav8-7	Wav8-8	Wav8-9	Wav8-10	Wav8-11	Wav8-12	Wav8-13	Wav8-14	Wav8-15	Wav8-16	Wav8-17	Wav8-18	Wav8-19	Wav8-20	Wav8-21	Wav8-22	Wav8-23	Wav8-24	Wav8-25	Wav8-26	Pow8-1	Pow8-2	Pow8-3	Pow8-4	Pow8-5	Pow8-6	Pow8-7	Pow8-8	Pow8-9	Pow8-10	Pow8-11	Pow8-12	Pow8-13	Pow8-14	Pow8-15	Pow8-16	Pow8-17	Pow8-18	Pow8-19	Pow8-20	Pow8-21	Pow8-22	Pow8-23	Pow8-24	Pow8-25	Pow8-26
2025/09/14	14:12:47	136693	0 0 0 0	1510.3625	1513.7084	1516.5770	1519.8169	1522.7712	1525.8828	1529.0476	1532.2048	1535.3007	1538.5964	1541.5045	1544.4503	1547.5933	1550.7328	1553.7917	1556.8037	1559.5696	1563.2408	1566.3384	1569.2783	1572.7045	1575.3940	1578.5172	1581.7056	1584.9675	1587.8812	17.9	21.5	22.4	21.9	20.9	27.2	28.1	27.0	30.6	27.2	31.6	28.1	35.3	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.4	18.1	18.9	17.2
2025/09/14	14:12:47	136694	0 0 0 0	1510.3634	1513.7085	1516.5769	1519.8162	1522.7717	1525.8829	1529.0477	1532.2048	1535.3008	1538.5967	1541.5046	1544.4502	1547.5930	1550.7329	1553.7917	1556.8040	1559.5696	1563.2408	1566.3385	1569.2782	1572.7045	1575.3942	1578.5173	1581.7061	1584.9669	1587.8809	18.0	21.5	22.4	21.9	20.9	27.3	28.1	27.1	30.5	27.3	31.7	28.1	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.1	19.0	17.2
2025/09/14	14:12:47	136695	0 0 0 0	1510.3630	1513.7078	1516.5771	1519.8157	1522.7715	1525.8827	1529.0475	1532.2045	1535.3009	1538.5970	1541.5044	1544.4502	1547.5929	1550.7324	1553.7914	1556.8041	1559.5698	1563.2408	1566.3385	1569.2782	1572.7040	1575.3947	1578.5175	1581.7057	1584.9672	1587.8812	17.9	21.5	22.4	21.9	21.0	27.2	28.2	27.0	30.6	27.2	31.6	28.1	35.4	28.1	31.8	31.7	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.1	19.0	17.2
2025/09/14	14:12:47	136696	0 0 0 0	1510.3625	1513.7079	1516.5769	1519.8164	1522.7717	1525.8827	1529.0477	1532.2046	1535.3011	1538.5963	1541.5045	1544.4501	1547.5931	1550.7327	1553.7920	1556.8041	1559.5698	1563.2407	1566.3384	1569.2782	1572.7039	1575.3949	1578.5172	1581.7051	1584.9673	1587.8811	18.0	21.5	22.4	21.9	21.0	27.3	28.1	27.1	30.5	27.2	31.6	28.1	35.4	28.2	31.8	31.6	25.1	27.3	26.8	24.8	26.7	24.5	21.4	18.1	19.0	17.1
2025/09/14	14:12:47	136697	0 0 0 0	1510.3628	1513.7089	1516.5771	1519.8156	1522.7710	1525.8827	1529.0480	1532.2045	1535.3008	1538.5967	1541.5044	1544.4496	1547.5929	1550.7323	1553.7915	1556.8040	1559.5696	1563.2410	1566.3386	1569.2781	1572.7043	1575.3947	1578.5171	1581.7057	1584.9678	1587.8807	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.5	27.2	31.7	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.8	24.5	21.4	18.1	19.0	17.2
2025/09/14	14:12:47	136698	0 0 0 0	1510.3632	1513.7080	1516.5773	1519.8159	1522.7710	1525.8826	1529.0480	1532.2045	1535.3005	1538.5963	1541.5044	1544.4500	1547.5928	1550.7324	1553.7916	1556.8038	1559.5701	1563.2411	1566.3385	1569.2781	1572.7041	1575.3944	1578.5170	1581.7058	1584.9672	1587.8812	18.0	21.5	22.4	21.9	20.9	27.3	28.1	27.0	30.6	27.3	31.6	28.1	35.3	28.2	31.8	31.6	25.1	27.3	26.8	24.8	26.7	24.5	21.4	18.1	18.9	17.2
2025/09/14	14:12:47	136699	0 0 0 0	1510.3628	1513.7084	1516.5771	1519.8160	1522.7720	1525.8827	1529.0481	1532.2040	1535.3011	1538.5966	1541.5046	1544.4501	1547.5928	1550.7324	1553.7917	1556.8038	1559.5698	1563.2411	1566.3386	1569.2780	1572.7041	1575.3944	1578.5176	1581.7057	1584.9681	1587.8809	18.0	21.5	22.4	21.9	21.0	27.2	28.1	27.0	30.6	27.2	31.6	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.4	18.1	18.9	17.2
2025/09/14	14:12:47	136700	0 0 0 0	1510.3627	1513.7080	1516.5774	1519.8159	1522.7715	1525.8828	1529.0479	1532.2043	1535.3008	1538.5966	1541.5046	1544.4500	1547.5927	1550.7328	1553.7917	1556.8041	1559.5697	1563.2408	1566.3384	1569.2777	1572.7040	1575.3948	1578.5167	1581.7058	1584.9673	1587.8809	18.0	21.5	22.4	21.9	20.9	27.3	28.1	27.1	30.6	27.3	31.7	28.1	35.4	28.1	31.7	31.6	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.1	19.0	17.2
2025/09/14	14:12:47	136701	0 0 0 0	1510.3625	1513.7085	1516.5763	1519.8163	1522.7712	1525.8829	1529.0477	1532.2043	1535.3009	1538.5964	1541.5043	1544.4501	1547.5927	1550.7323	1553.7914	1556.8040	1559.5695	1563.2411	1566.3385	1569.2781	1572.7040	1575.3945	1578.5175	1581.7053	1584.9674	1587.8810	18.0	21.5	22.4	21.9	20.9	27.3	28.2	27.1	30.5	27.3	31.7	28.1	35.4	28.2	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.1	18.9	17.2
2025/09/14	14:12:47	136702	0 0 0 0	1510.3630	1513.7081	1516.5774	1519.8163	1522.7717	1525.8829	1529.0475	1532.2046	1535.3003	1538.5969	1541.5048	1544.4497	1547.5930	1550.7329	1553.7919	1556.8037	1559.5696	1563.2410	1566.3385	1569.2781	1572.7043	1575.3944	1578.5173	1581.7061	1584.9672	1587.8815	18.0	21.5	22.4	21.9	20.9	27.2	28.2	27.0	30.5	27.2	31.6	28.1	35.4	28.2	31.8	31.6	25.1	27.4	26.8	24.7	26.7	24.5	21.5	18.1	18.9	17.2
2025/09/14	14:12:47	136703	0 0 0 0	1510.3629	1513.7084	1516.5771	1519.8163	1522.7711	1525.8829	1529.0477	1532.2045	1535.3007	1538.5972	1541.5044	1544.4498	1547.5929	1550.7321	1553.7917	1556.8037	1559.5695	1563.2410	1566.3384	1569.2778	1572.7034	1575.3943	1578.5175	1581.7062	1584.9678	1587.8812	17.9	21.5	22.4	21.9	20.9	27.2	28.1	27.0	30.6	27.2	31.6	28.1	35.4	28.2	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.4	18.1	19.0	17.2
2025/09/14	14:12:47	136704	0 0 0 0	1510.3630	1513.7086	1516.5770	1519.8157	1522.7711	1525.8829	1529.0481	1532.2046	1535.3004	1538.5968	1541.5046	1544.4501	1547.5927	1550.7327	1553.7919	1556.8038	1559.5696	1563.2408	1566.3386	1569.2784	1572.7041	1575.3948	1578.5168	1581.7056	1584.9673	1587.8810	18.0	21.5	22.4	21.9	21.0	27.2	28.1	27.1	30.6	27.2	31.7	28.1	35.3	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.1	18.9	17.2
2025/09/14	14:12:47	136705	0 0 0 0	1510.3634	1513.7078	1516.5770	1519.8164	1522.7710	1525.8828	1529.0479	1532.2041	1535.3005	1538.5968	1541.5049	1544.4502	1547.5931	1550.7325	1553.7919	1556.8042	1559.5695	1563.2413	1566.3385	1569.2782	1572.7042	1575.3949	1578.5164	1581.7061	1584.9669	1587.8818	18.0	21.5	22.4	21.9	20.9	27.2	28.2	27.1	30.5	27.2	31.6	28.1	35.3	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.1	19.0	17.2
2025/09/14	14:12:47	136706	0 0 0 0	1510.3625	1513.7083	1516.5769	1519.8157	1522.7720	1525.8832	1529.0475	1532.2041	1535.3005	1538.5968	1541.5044	1544.4500	1547.5930	1550.7321	1553.7915	1556.8037	1559.5696	1563.2412	1566.3386	1569.2784	1572.7043	1575.3940	1578.5175	1581.7053	1584.9673	1587.8812	18.0	21.5	22.4	21.9	21.0	27.3	28.1	27.0	30.5	27.2	31.7	28.1	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.1	18.9	17.2
2025/09/14	14:12:47	136707	0 0 0 0	1510.3632	1513.7085	1516.5771	1519.8160	1522.7714	1525.8831	1529.0477	1532.2046	1535.3004	1538.5964	1541.5045	1544.4493	1547.5928	1550.7319	1553.7917	1556.8038	1559.5697	1563.2411	1566.3383	1569.2780	1572.7043	1575.3948	1578.5171	1581.7061	1584.9678	1587.8812	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.6	27.2	31.6	28.2	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.1	19.0	17.2
2025/09/14	14:12:47	136708	0 0 0 0	1510.3633	1513.7076	1516.5773	1519.8162	1522.7722	1525.8827	1529.0475	1532.2045	1535.3005	1538.5969	1541.5050	1544.4498	1547.5930	1550.7319	1553.7920	1556.8037	1559.5696	1563.2412	1566.3386	1569.2780	1572.7042	1575.3945	1578.5170	1581.7056	1584.9681	1587.8802	17.9	21.5	22.4	21.9	21.0	27.2	28.1	27.1	30.5	27.3	31.6	28.2	35.4	28.1	31.7	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.1	19.0	17.2
2025/09/14	14:12:47	136709	0 0 0 0	1510.3636	1513.7083	1516.5769	1519.8159	1522.7714	1525.8829	1529.0479	1532.2042	1535.3007	1538.5968	1541.5045	1544.4497	1547.5933	1550.7322	1553.7916	1556.8037	1559.5696	1563.2416	1566.3384	1569.2784	1572.7040	1575.3945	1578.5171	1581.7058	1584.9684	1587.8813	18.0	21.5	22.4	21.9	21.0	27.3	28.1	27.0	30.6	27.3	31.7	28.1	35.4	28.1	31.8	31.7	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.1	18.9	17.2
2025/09/14	14:12:47	136710	0 0 0 0	1510.3624	1513.7080	1516.5773	1519.8167	1522.7717	1525.8831	1529.0474	1532.2043	1535.3003	1538.5968	1541.5043	1544.4497	1547.5930	1550.7317	1553.7917	1556.8040	1559.5697	1563.2413	1566.3386	1569.2780	1572.7041	1575.3945	1578.5171	1581.7059	1584.9678	1587.8810	18.0	21.5	22.4	21.9	21.0	27.2	28.1	27.1	30.6	27.2	31.7	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.1	19.0	17.2
2025/09/14	14:12:47	136711	0 0 0 0	1510.3632	1513.7079	1516.5776	1519.8164	1522.7716	1525.8829	1529.0476	1532.2048	1535.3003	1538.5969	1541.5043	1544.4500	1547.5931	1550.7324	1553.7916	1556.8036	1559.5698	1563.2413	1566.3381	1569.2778	1572.7034	1575.3943	1578.5172	1581.7067	1584.9681	1587.8817	17.9	21.5	22.4	21.9	20.9	27.3	28.1	27.0	30.5	27.3	31.7	28.1	35.4	28.1	31.8	31.7	25.1	27.4	26.8	24.8	26.8	24.5	21.4	18.1	18.9	17.2
2025/09/14	14:12:47	136712	0 0 0 0	1510.3630	1513.7081	1516.5767	1519.8163	1522.7721	1525.8829	1529.0477	1532.2043	1535.3004	1538.5964	1541.5044	1544.4497	1547.5928	1550.7318	1553.7919	1556.8036	1559.5695	1563.2416	1566.3383	1569.2781	1572.7035	1575.3942	1578.5166	1581.7058	1584.9680	1587.8810	18.0	21.5	22.4	21.9	21.0	27.3	28.1	27.1	30.5	27.3	31.7	28.2	35.3	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136713	0 0 0 0	1510.3636	1513.7080	1516.5767	1519.8165	1522.7714	1525.8829	1529.0476	1532.2046	1535.3002	1538.5966	1541.5045	1544.4498	1547.5930	1550.7318	1553.7919	1556.8036	1559.5699	1563.2417	1566.3385	1569.2778	1572.7040	1575.3940	1578.5168	1581.7064	1584.9683	1587.8812	18.0	21.5	22.3	21.9	21.0	27.2	28.1	27.1	30.5	27.2	31.6	28.1	35.3	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.8	24.5	21.4	18.1	19.0	17.2
2025/09/14	14:12:47	136714	0 0 0 0	1510.3634	1513.7076	1516.5773	1519.8163	1522.7723	1525.8826	1529.0477	1532.2043	1535.3005	1538.5969	1541.5044	1544.4497	1547.5933	1550.7321	1553.7916	1556.8040	1559.5695	1563.2413	1566.3384	1569.2781	1572.7035	1575.3940	1578.5171	1581.7061	1584.9683	1587.8810	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.6	27.2	31.7	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.7	24.8	26.7	24.5	21.5	18.1	18.9	17.2
2025/09/14	14:12:47	136715	0 0 0 0	1510.3629	1513.7080	1516.5768	1519.8167	1522.7716	1525.8832	1529.0479	1532.2047	1535.3007	1538.5972	1541.5046	1544.4500	1547.5928	1550.7321	1553.7919	1556.8037	1559.5695	1563.2416	1566.3385	1569.2784	1572.7035	1575.3948	1578.5175	1581.7065	1584.9685	1587.8818	18.0	21.5	22.4	21.9	20.9	27.3	28.2	27.0	30.6	27.2	31.6	28.1	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.0	18.9	17.2
2025/09/14	14:12:47	136716	0 0 0 0	1510.3629	1513.7083	1516.5773	1519.8167	1522.7712	1525.8828	1529.0479	1532.2043	1535.3002	1538.5963	1541.5042	1544.4497	1547.5928	1550.7318	1553.7917	1556.8038	1559.5697	1563.2415	1566.3384	1569.2782	1572.7034	1575.3944	1578.5168	1581.7069	1584.9687	1587.8813	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.0	30.6	27.3	31.6	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136717	0 0 0 0	1510.3630	1513.7079	1516.5775	1519.8164	1522.7715	1525.8828	1529.0480	1532.2045	1535.3005	1538.5967	1541.5049	1544.4493	1547.5931	1550.7317	1553.7917	1556.8036	1559.5696	1563.2416	1566.3385	1569.2783	1572.7037	1575.3944	1578.5171	1581.7069	1584.9691	1587.8812	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.0	30.6	27.2	31.7	28.2	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.0	18.9	17.2
2025/09/14	14:12:47	136718	0 0 0 0	1510.3632	1513.7080	1516.5775	1519.8162	1522.7716	1525.8831	1529.0479	1532.2043	1535.3005	1538.5969	1541.5045	1544.4495	1547.5933	1550.7316	1553.7915	1556.8033	1559.5696	1563.2417	1566.3383	1569.2781	1572.7034	1575.3944	1578.5170	1581.7067	1584.9681	1587.8806	18.0	21.5	22.4	21.9	20.9	27.3	28.1	27.1	30.5	27.2	31.7	28.1	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.0	19.0	17.2
2025/09/14	14:12:47	136719	0 0 0 0	1510.3638	1513.7080	1516.5769	1519.8165	1522.7720	1525.8831	1529.0480	1532.2048	1535.3003	1538.5970	1541.5043	1544.4495	1547.5929	1550.7318	1553.7919	1556.8036	1559.5701	1563.2416	1566.3384	1569.2781	1572.7041	1575.3942	1578.5172	1581.7067	1584.9680	1587.8816	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.6	27.2	31.6	28.2	35.3	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.8	24.5	21.4	18.1	19.0	17.2
2025/09/14	14:12:47	136720	0 0 0 0	1510.3628	1513.7083	1516.5771	1519.8167	1522.7721	1525.8832	1529.0475	1532.2045	1535.3004	1538.5969	1541.5046	1544.4498	1547.5931	1550.7319	1553.7916	1556.8035	1559.5695	1563.2417	1566.3384	1569.2778	1572.7040	1575.3945	1578.5175	1581.7065	1584.9686	1587.8823	17.9	21.5	22.4	21.9	20.9	27.3	28.2	27.1	30.6	27.2	31.6	28.2	35.4	28.1	31.7	31.6	25.1	27.4	26.8	24.7	26.7	24.5	21.4	18.0	19.0	17.2
2025/09/14	14:12:47	136721	0 0 0 0	1510.3634	1513.7074	1516.5770	1519.8165	1522.7716	1525.8832	1529.0477	1532.2046	1535.3002	1538.5968	1541.5045	1544.4497	1547.5930	1550.7318	1553.7917	1556.8031	1559.5696	1563.2416	1566.3385	1569.2783	1572.7032	1575.3943	1578.5173	1581.7063	1584.9680	1587.8806	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.0	30.6	27.3	31.6	28.1	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136722	0 0 0 0	1510.3630	1513.7081	1516.5773	1519.8164	1522.7711	1525.8826	1529.0480	1532.2042	1535.3004	1538.5967	1541.5046	1544.4496	1547.5930	1550.7318	1553.7916	1556.8032	1559.5693	1563.2416	1566.3378	1569.2778	1572.7034	1575.3943	1578.5175	1581.7061	1584.9680	1587.8815	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.6	27.3	31.7	28.2	35.3	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.1	19.0	17.2
2025/09/14	14:12:47	136723	0 0 0 0	1510.3628	1513.7083	1516.5774	1519.8163	1522.7714	1525.8828	1529.0481	1532.2047	1535.3007	1538.5963	1541.5044	1544.4497	1547.5928	1550.7319	1553.7915	1556.8035	1559.5699	1563.2418	1566.3383	1569.2784	1572.7034	1575.3944	1578.5173	1581.7073	1584.9687	1587.8817	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.5	27.3	31.6	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136724	0 0 0 0	1510.3630	1513.7081	1516.5773	1519.8173	1522.7717	1525.8831	1529.0483	1532.2045	1535.3004	1538.5969	1541.5046	1544.4495	1547.5929	1550.7321	1553.7919	1556.8035	1559.5693	1563.2416	1566.3381	1569.2780	1572.7034	1575.3943	1578.5170	1581.7069	1584.9680	1587.8815	18.0	21.5	22.4	21.9	20.9	27.2	28.2	27.1	30.5	27.2	31.6	28.2	35.4	28.1	31.7	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136725	0 0 0 0	1510.3628	1513.7083	1516.5767	1519.8164	1522.7715	1525.8827	1529.0486	1532.2042	1535.3005	1538.5969	1541.5048	1544.4498	1547.5928	1550.7313	1553.7916	1556.8035	1559.5697	1563.2416	1566.3385	1569.2781	1572.7034	1575.3947	1578.5170	1581.7070	1584.9685	1587.8816	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.5	27.3	31.7	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.4	18.0	18.9	17.2
2025/09/14	14:12:47	136726	0 0 0 0	1510.3630	1513.7080	1516.5773	1519.8165	1522.7710	1525.8833	1529.0486	1532.2047	1535.3003	1538.5968	1541.5044	1544.4496	1547.5933	1550.7317	1553.7916	1556.8032	1559.5692	1563.2418	1566.3384	1569.2782	1572.7035	1575.3940	1578.5170	1581.7073	1584.9680	1587.8810	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.5	27.3	31.6	28.2	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.0	19.0	17.2
2025/09/14	14:12:47	136727	0 0 0 0	1510.3638	1513.7083	1516.5770	1519.8171	1522.7714	1525.8828	1529.0480	1532.2052	1535.3003	1538.5964	1541.5048	1544.4495	1547.5928	1550.7312	1553.7916	1556.8033	1559.5697	1563.2418	1566.3379	1569.2776	1572.7035	1575.3944	1578.5168	1581.7072	1584.9687	1587.8813	18.0	21.5	22.4	21.9	21.0	27.2	28.1	27.1	30.6	27.2	31.6	28.1	35.4	28.1	31.7	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.4	18.0	18.9	17.2
2025/09/14	14:12:47	136728	0 0 0 0	1510.3625	1513.7078	1516.5776	1519.8167	1522.7717	1525.8832	1529.0482	1532.2050	1535.3005	1538.5967	1541.5043	1544.4500	1547.5930	1550.7316	1553.7915	1556.8031	1559.5695	1563.2416	1566.3384	1569.2780	1572.7034	1575.3944	1578.5171	1581.7074	1584.9680	1587.8818	18.0	21.5	22.4	21.9	20.9	27.3	28.2	27.1	30.5	27.2	31.7	28.1	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.4	21.4	18.0	18.9	17.2
2025/09/14	14:12:47	136729	0 0 0 0	1510.3632	1513.7079	1516.5775	1519.8164	1522.7716	1525.8833	1529.0485	1532.2046	1535.3005	1538.5964	1541.5040	1544.4498	1547.5928	1550.7318	1553.7920	1556.8033	1559.5693	1563.2416	1566.3383	1569.2780	1572.7032	1575.3943	1578.5171	1581.7073	1584.9686	1587.8817	18.0	21.5	22.4	21.9	20.9	27.3	28.1	27.0	30.5	27.2	31.6	28.2	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.0	18.9	17.2
2025/09/14	14:12:47	136730	0 0 0 0	1510.3633	1513.7072	1516.5767	1519.8168	1522.7720	1525.8833	1529.0481	1532.2043	1535.3007	1538.5966	1541.5043	1544.4497	1547.5934	1550.7316	1553.7919	1556.8036	1559.5695	1563.2417	1566.3380	1569.2782	1572.7035	1575.3943	1578.5173	1581.7074	1584.9685	1587.8818	17.9	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.6	27.3	31.6	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.0	18.9	17.2
2025/09/14	14:12:47	136731	0 0 0 0	1510.3625	1513.7074	1516.5774	1519.8167	1522.7706	1525.8824	1529.0486	1532.2047	1535.3003	1538.5972	1541.5045	1544.4498	1547.5929	1550.7312	1553.7921	1556.8033	1559.5696	1563.2419	1566.3381	1569.2778	1572.7035	1575.3947	1578.5170	1581.7080	1584.9680	1587.8818	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.5	27.3	31.6	28.2	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136732	0 0 0 0	1510.3634	1513.7083	1516.5771	1519.8173	1522.7714	1525.8828	1529.0482	1532.2046	1535.3005	1538.5966	1541.5045	1544.4495	1547.5930	1550.7313	1553.7919	1556.8036	1559.5697	1563.2417	1566.3381	1569.2783	1572.7032	1575.3938	1578.5173	1581.7070	1584.9683	1587.8811	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.6	27.3	31.7	28.1	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136733	0 0 0 0	1510.3630	1513.7078	1516.5769	1519.8169	1522.7711	1525.8831	1529.0485	1532.2042	1535.3005	1538.5967	1541.5044	1544.4498	1547.5930	1550.7316	1553.7919	1556.8027	1559.5696	1563.2418	1566.3380	1569.2782	1572.7030	1575.3945	1578.5172	1581.7073	1584.9685	1587.8818	18.0	21.5	22.4	21.9	21.0	27.3	28.1	27.1	30.6	27.3	31.7	28.2	35.4	28.1	31.8	31.7	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136734	0 0 0 0	1510.3629	1513.7076	1516.5774	1519.8171	1522.7712	1525.8832	1529.0486	1532.2045	1535.3007	1538.5966	1541.5043	1544.4495	1547.5934	1550.7313	1553.7917	1556.8031	1559.5695	1563.2417	1566.3381	1569.2780	1572.7035	1575.3942	1578.5177	1581.7069	1584.9677	1587.8813	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.6	27.3	31.7	28.2	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.4	18.0	19.0	17.2
2025/09/14	14:12:47	136735	0 0 0 0	1510.3625	1513.7079	1516.5773	1519.8169	1522.7711	1525.8832	1529.0483	1532.2043	1535.3005	1538.5963	1541.5045	1544.4497	1547.5930	1550.7314	1553.7916	1556.8032	1559.5693	1563.2417	1566.3383	1569.2780	1572.7041	1575.3940	1578.5176	1581.7079	1584.9679	1587.8820	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.0	30.6	27.2	31.7	28.2	35.4	28.1	31.7	31.6	25.1	27.4	26.8	24.8	26.8	24.5	21.5	18.0	19.0	17.2
2025/09/14	14:12:47	136736	0 0 0 0	1510.3633	1513.7081	1516.5773	1519.8170	1522.7712	1525.8826	1529.0486	1532.2045	1535.3004	1538.5962	1541.5044	1544.4495	1547.5930	1550.7316	1553.7919	1556.8032	1559.5702	1563.2419	1566.3383	1569.2783	1572.7034	1575.3942	1578.5172	1581.7072	1584.9687	1587.8816	18.0	21.5	22.4	21.9	20.9	27.3	28.2	27.0	30.6	27.3	31.7	28.2	35.4	28.1	31.8	31.6	25.0	27.4	26.8	24.8	26.7	24.5	21.5	18.0	18.9	17.2
2025/09/14	14:12:47	136737	0 0 0 0	1510.3623	1513.7072	1516.5769	1519.8171	1522.7712	1525.8833	1529.0485	1532.2048	1535.3004	1538.5970	1541.5043	1544.4498	1547.5930	1550.7313	1553.7916	1556.8033	1559.5696	1563.2424	1566.3379	1569.2783	1572.7031	1575.3942	1578.5168	1581.7074	1584.9683	1587.8811	18.0	21.5	22.4	21.9	21.0	27.3	28.2	27.1	30.6	27.3	31.6	28.2	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.4	18.0	19.0	17.2
2025/09/14	14:12:47	136738	0 0 0 0	1510.3628	1513.7078	1516.5768	1519.8164	1522.7715	1525.8831	1529.0482	1532.2048	1535.3005	1538.5964	1541.5042	1544.4492	1547.5930	1550.7312	1553.7916	1556.8036	1559.5695	1563.2419	1566.3383	1569.2778	1572.7031	1575.3944	1578.5171	1581.7075	1584.9677	1587.8816	18.0	21.5	22.4	21.9	20.9	27.2	28.1	27.1	30.6	27.3	31.7	28.2	35.4	28.1	31.8	31.6	25.1	27.4	26.8	24.8	26.7	24.5	21.5	18.1	19.0	17.2
