Date Time: 13:43:11.987 14/09/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 8
Integration Time [µs]: 129
High Sensitivity: FALSE
Sample Speed [Hz]: 50
Data interleave: 1
Noise Threshold: 7.227661
Comment: Water at 100mL increments

Index	Wav0	
8-1	1510.3452
8-2	1513.6951
8-3	1516.5538
8-4	1519.8015
8-5	1522.7593
8-6	1525.8528
8-7	1529.0231
8-8	1532.1917
8-9	1535.2935
8-10	1538.5812
8-11	1541.4745
8-12	1544.4465
8-13	1547.5867
8-14	1550.7219
8-15	1553.7548
8-16	1556.7789
8-17	1559.5591
8-18	1563.2168
8-19	1566.3138
8-20	1569.2654
8-21	1572.6804
8-22	1575.3846
8-23	1578.4993
8-24	1581.6807
8-25	1584.8802
8-26	1588.6422

Date	Time	LineNumber	System status	Wav8-1	Wav8-2	Wav8-3	Wav8-4	Wav8-5	Wav8-6	Wav8-7	Wav8-8	Wav8-9	Wav8-10	Wav8-11	Wav8-12	Wav8-13	Wav8-14	Wav8-15	Wav8-16	Wav8-17	Wav8-18	Wav8-19	Wav8-20	Wav8-21	Wav8-22	Wav8-23	Wav8-24	Wav8-25	Wav8-26	Pow8-1	Pow8-2	Pow8-3	Pow8-4	Pow8-5	Pow8-6	Pow8-7	Pow8-8	Pow8-9	Pow8-10	Pow8-11	Pow8-12	Pow8-13	Pow8-14	Pow8-15	Pow8-16	Pow8-17	Pow8-18	Pow8-19	Pow8-20	Pow8-21	Pow8-22	Pow8-23	Pow8-24	Pow8-25	Pow8-26
2025/09/14	13:43:12	48031	0 0 0 0	1510.3499	1513.6936	1516.5662	1519.8086	1522.7531	1525.8483	1529.0491	1532.1962	1535.2845	1538.5850	1541.4836	1544.4441	1547.5836	1550.7258	1553.7693	1556.7728	1559.5460	1563.2174	1566.3215	1569.2628	1572.6938	1575.3784	1578.5076	1581.6929	1584.8895	1587.9960	37.3	43.8	43.1	46.8	41.9	62.1	61.6	59.6	70.3	56.9	69.2	65.5	84.0	74.7	79.3	78.0	63.2	69.1	70.5	63.8	65.3	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:12	48032	0 0 0 0	1510.3500	1513.6938	1516.5659	1519.8090	1522.7529	1525.8484	1529.0491	1532.1960	1535.2844	1538.5850	1541.4836	1544.4441	1547.5839	1550.7257	1553.7693	1556.7728	1559.5459	1563.2174	1566.3218	1569.2629	1572.6936	1575.3783	1578.5077	1581.6927	1584.8895	1587.9960	37.3	43.8	43.1	46.8	41.9	62.2	61.7	59.6	70.5	56.9	69.3	65.5	83.9	74.6	79.4	77.9	63.1	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:12	48033	0 0 0 0	1510.3500	1513.6941	1516.5662	1519.8088	1522.7528	1525.8481	1529.0491	1532.1960	1535.2845	1538.5851	1541.4836	1544.4442	1547.5837	1550.7260	1553.7694	1556.7729	1559.5459	1563.2172	1566.3217	1569.2628	1572.6938	1575.3783	1578.5074	1581.6930	1584.8895	1587.9960	37.3	43.8	43.1	46.8	41.9	62.1	61.6	59.6	70.4	56.9	69.2	65.5	83.9	74.6	79.3	78.1	63.1	69.2	70.4	63.8	65.3	65.0	48.7	41.5	44.8	40.5
2025/09/14	13:43:12	48034	0 0 0 0	1510.3501	1513.6940	1516.5662	1519.8088	1522.7531	1525.8483	1529.0491	1532.1962	1535.2844	1538.5848	1541.4838	1544.4443	1547.5839	1550.7258	1553.7693	1556.7729	1559.5460	1563.2174	1566.3219	1569.2629	1572.6938	1575.3782	1578.5076	1581.6930	1584.8894	1587.9958	37.2	43.7	43.1	46.8	42.0	62.1	61.6	59.6	70.4	56.9	69.2	65.6	83.9	74.5	79.2	77.9	63.1	69.1	70.4	63.8	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:12	48035	0 0 0 0	1510.3500	1513.6937	1516.5662	1519.8090	1522.7531	1525.8484	1529.0492	1532.1962	1535.2843	1538.5850	1541.4836	1544.4442	1547.5839	1550.7258	1553.7693	1556.7729	1559.5460	1563.2173	1566.3218	1569.2629	1572.6938	1575.3784	1578.5076	1581.6930	1584.8895	1587.9958	37.3	43.7	43.1	46.8	42.0	62.2	61.6	59.6	70.4	56.9	69.1	65.5	83.9	74.5	79.3	78.0	63.2	69.1	70.5	63.8	65.2	64.9	48.7	41.6	44.9	40.6
2025/09/14	13:43:12	48036	0 0 0 0	1510.3502	1513.6940	1516.5663	1519.8088	1522.7528	1525.8484	1529.0491	1532.1963	1535.2845	1538.5851	1541.4836	1544.4442	1547.5837	1550.7257	1553.7693	1556.7731	1559.5459	1563.2173	1566.3220	1569.2629	1572.6940	1575.3783	1578.5074	1581.6929	1584.8896	1587.9958	37.3	43.8	43.0	46.8	41.9	62.2	61.5	59.6	70.4	56.9	69.2	65.5	83.9	74.6	79.3	78.0	63.1	69.2	70.6	63.8	65.2	65.0	48.7	41.6	44.9	40.4
2025/09/14	13:43:12	48037	0 0 0 0	1510.3501	1513.6938	1516.5662	1519.8090	1522.7529	1525.8484	1529.0488	1532.1963	1535.2844	1538.5850	1541.4835	1544.4442	1547.5839	1550.7258	1553.7695	1556.7729	1559.5459	1563.2174	1566.3218	1569.2628	1572.6937	1575.3781	1578.5076	1581.6927	1584.8895	1587.9957	37.3	43.8	43.1	46.8	41.9	62.2	61.6	59.6	70.4	56.9	69.1	65.5	84.0	74.6	79.3	78.0	63.2	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:12	48038	0 0 0 0	1510.3502	1513.6940	1516.5662	1519.8090	1522.7532	1525.8483	1529.0492	1532.1963	1535.2844	1538.5850	1541.4838	1544.4442	1547.5839	1550.7260	1553.7693	1556.7729	1559.5459	1563.2173	1566.3219	1569.2628	1572.6937	1575.3783	1578.5076	1581.6927	1584.8895	1587.9956	37.3	43.8	43.1	46.8	41.9	62.2	61.6	59.6	70.4	57.0	69.2	65.6	83.9	74.6	79.3	78.1	63.2	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:12	48039	0 0 0 0	1510.3502	1513.6938	1516.5660	1519.8090	1522.7531	1525.8483	1529.0492	1532.1963	1535.2845	1538.5851	1541.4836	1544.4443	1547.5837	1550.7260	1553.7694	1556.7729	1559.5459	1563.2172	1566.3219	1569.2628	1572.6937	1575.3784	1578.5077	1581.6930	1584.8895	1587.9961	37.2	43.7	43.0	46.8	41.9	62.2	61.6	59.5	70.3	56.9	69.2	65.6	83.9	74.5	79.3	78.0	63.1	69.2	70.3	63.8	65.2	65.0	48.6	41.5	44.9	40.5
2025/09/14	13:43:13	48040	0 0 0 0	1510.3503	1513.6937	1516.5660	1519.8090	1522.7531	1525.8484	1529.0490	1532.1963	1535.2842	1538.5851	1541.4836	1544.4443	1547.5837	1550.7258	1553.7694	1556.7728	1559.5459	1563.2174	1566.3219	1569.2627	1572.6938	1575.3783	1578.5077	1581.6929	1584.8895	1587.9958	37.3	43.8	43.1	46.8	42.0	62.3	61.6	59.5	70.4	56.9	69.2	65.6	83.8	74.5	79.3	78.0	63.1	69.1	70.5	63.8	65.3	64.9	48.8	41.6	44.8	40.5
2025/09/14	13:43:13	48041	0 0 0 0	1510.3502	1513.6937	1516.5664	1519.8088	1522.7529	1525.8484	1529.0492	1532.1963	1535.2844	1538.5848	1541.4835	1544.4445	1547.5837	1550.7260	1553.7694	1556.7729	1559.5459	1563.2175	1566.3221	1569.2628	1572.6938	1575.3782	1578.5076	1581.6929	1584.8895	1587.9958	37.3	43.7	43.1	46.8	41.9	62.2	61.6	59.5	70.4	56.8	69.2	65.6	84.0	74.6	79.3	78.0	63.2	69.1	70.4	63.8	65.2	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48042	0 0 0 0	1510.3501	1513.6938	1516.5658	1519.8090	1522.7532	1525.8483	1529.0491	1532.1964	1535.2844	1538.5851	1541.4836	1544.4445	1547.5837	1550.7258	1553.7695	1556.7729	1559.5461	1563.2175	1566.3219	1569.2628	1572.6938	1575.3784	1578.5076	1581.6929	1584.8895	1587.9958	37.3	43.8	43.1	46.8	42.0	62.3	61.6	59.5	70.4	56.8	69.2	65.6	84.0	74.7	79.2	78.0	63.1	69.1	70.4	63.8	65.1	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48043	0 0 0 0	1510.3503	1513.6938	1516.5660	1519.8091	1522.7529	1525.8483	1529.0492	1532.1963	1535.2844	1538.5851	1541.4835	1544.4446	1547.5839	1550.7258	1553.7694	1556.7729	1559.5459	1563.2173	1566.3220	1569.2628	1572.6938	1575.3784	1578.5076	1581.6930	1584.8896	1587.9958	37.3	43.8	43.1	46.8	41.9	62.2	61.6	59.5	70.4	56.9	69.2	65.6	83.9	74.7	79.3	78.0	63.1	69.2	70.5	63.8	65.3	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48044	0 0 0 0	1510.3502	1513.6938	1516.5663	1519.8088	1522.7532	1525.8484	1529.0491	1532.1964	1535.2843	1538.5848	1541.4836	1544.4445	1547.5837	1550.7256	1553.7695	1556.7729	1559.5459	1563.2170	1566.3221	1569.2628	1572.6937	1575.3782	1578.5076	1581.6931	1584.8898	1587.9957	37.3	43.8	43.1	46.8	41.9	62.2	61.7	59.5	70.4	56.9	69.3	65.5	84.0	74.6	79.2	78.0	63.1	69.1	70.5	63.7	65.3	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48045	0 0 0 0	1510.3503	1513.6938	1516.5660	1519.8090	1522.7533	1525.8484	1529.0491	1532.1964	1535.2843	1538.5851	1541.4834	1544.4446	1547.5837	1550.7260	1553.7694	1556.7728	1559.5459	1563.2170	1566.3221	1569.2627	1572.6936	1575.3784	1578.5076	1581.6929	1584.8896	1587.9957	37.3	43.7	43.1	46.8	41.9	62.2	61.6	59.5	70.5	56.9	69.3	65.6	83.7	74.6	79.2	78.0	63.1	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48046	0 0 0 0	1510.3503	1513.6935	1516.5660	1519.8090	1522.7531	1525.8483	1529.0492	1532.1964	1535.2844	1538.5848	1541.4836	1544.4447	1547.5839	1550.7258	1553.7694	1556.7729	1559.5459	1563.2173	1566.3224	1569.2627	1572.6937	1575.3784	1578.5077	1581.6931	1584.8898	1587.9960	37.3	43.7	43.1	46.9	42.0	62.2	61.6	59.5	70.4	56.9	69.2	65.7	83.9	74.6	79.3	78.1	63.2	69.2	70.5	63.7	65.2	65.0	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48047	0 0 0 0	1510.3503	1513.6937	1516.5662	1519.8091	1522.7532	1525.8484	1529.0492	1532.1965	1535.2843	1538.5850	1541.4836	1544.4445	1547.5839	1550.7258	1553.7697	1556.7731	1559.5459	1563.2175	1566.3224	1569.2627	1572.6940	1575.3784	1578.5074	1581.6929	1584.8899	1587.9961	37.3	43.7	43.1	46.8	41.9	62.1	61.5	59.5	70.4	56.8	69.3	65.7	84.0	74.5	79.3	78.0	63.1	69.1	70.4	63.8	65.1	64.9	48.6	41.5	44.8	40.5
2025/09/14	13:43:13	48048	0 0 0 0	1510.3505	1513.6935	1516.5660	1519.8091	1522.7532	1525.8481	1529.0492	1532.1965	1535.2844	1538.5850	1541.4835	1544.4447	1547.5840	1550.7257	1553.7695	1556.7729	1559.5460	1563.2172	1566.3224	1569.2627	1572.6938	1575.3783	1578.5077	1581.6929	1584.8898	1587.9957	37.3	43.8	43.1	46.9	42.0	62.2	61.6	59.6	70.4	56.9	69.3	65.7	83.9	74.5	79.3	78.0	63.1	69.2	70.5	63.8	65.3	65.0	48.6	41.5	44.9	40.5
2025/09/14	13:43:13	48049	0 0 0 0	1510.3502	1513.6935	1516.5662	1519.8090	1522.7532	1525.8483	1529.0490	1532.1965	1535.2843	1538.5851	1541.4835	1544.4447	1547.5840	1550.7258	1553.7697	1556.7729	1559.5460	1563.2173	1566.3224	1569.2627	1572.6938	1575.3783	1578.5076	1581.6929	1584.8895	1587.9960	37.3	43.8	43.1	46.8	41.9	62.2	61.7	59.5	70.4	56.9	69.3	65.6	83.9	74.7	79.4	78.1	63.1	69.2	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48050	0 0 0 0	1510.3507	1513.6936	1516.5660	1519.8090	1522.7532	1525.8483	1529.0491	1532.1965	1535.2844	1538.5851	1541.4835	1544.4447	1547.5839	1550.7258	1553.7695	1556.7729	1559.5459	1563.2173	1566.3225	1569.2626	1572.6938	1575.3785	1578.5077	1581.6929	1584.8895	1587.9958	37.3	43.8	43.1	46.8	42.0	62.2	61.7	59.5	70.4	56.9	69.2	65.7	83.8	74.7	79.4	78.0	63.1	69.2	70.5	63.8	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48051	0 0 0 0	1510.3505	1513.6937	1516.5662	1519.8090	1522.7533	1525.8484	1529.0490	1532.1967	1535.2844	1538.5851	1541.4836	1544.4447	1547.5839	1550.7260	1553.7695	1556.7729	1559.5460	1563.2174	1566.3226	1569.2627	1572.6940	1575.3783	1578.5077	1581.6930	1584.8898	1587.9960	37.3	43.7	43.1	46.8	42.0	62.2	61.6	59.5	70.4	57.0	69.1	65.6	83.9	74.6	79.4	78.0	63.2	69.2	70.5	63.8	65.2	65.0	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48052	0 0 0 0	1510.3505	1513.6936	1516.5663	1519.8091	1522.7529	1525.8483	1529.0491	1532.1969	1535.2844	1538.5850	1541.4835	1544.4446	1547.5839	1550.7260	1553.7697	1556.7729	1559.5459	1563.2173	1566.3225	1569.2628	1572.6938	1575.3784	1578.5076	1581.6929	1584.8896	1587.9960	37.3	43.7	43.1	46.8	41.9	62.1	61.5	59.5	70.4	56.9	69.2	65.7	84.0	74.6	79.3	78.0	63.1	69.2	70.6	63.9	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48053	0 0 0 0	1510.3503	1513.6937	1516.5660	1519.8091	1522.7531	1525.8483	1529.0491	1532.1968	1535.2842	1538.5851	1541.4835	1544.4447	1547.5837	1550.7257	1553.7697	1556.7729	1559.5459	1563.2174	1566.3226	1569.2627	1572.6938	1575.3785	1578.5077	1581.6929	1584.8898	1587.9960	37.3	43.8	43.1	46.9	41.9	62.2	61.6	59.5	70.4	56.9	69.2	65.7	83.9	74.6	79.4	78.1	63.1	69.1	70.6	63.8	65.2	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48054	0 0 0 0	1510.3505	1513.6937	1516.5660	1519.8090	1522.7531	1525.8485	1529.0492	1532.1968	1535.2844	1538.5848	1541.4835	1544.4448	1547.5837	1550.7260	1553.7698	1556.7728	1559.5460	1563.2173	1566.3228	1569.2627	1572.6938	1575.3784	1578.5078	1581.6927	1584.8896	1587.9960	37.3	43.8	43.1	46.8	41.9	62.1	61.5	59.4	70.4	56.8	69.3	65.6	83.9	74.6	79.4	78.0	63.1	69.2	70.5	63.8	65.3	65.0	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48055	0 0 0 0	1510.3503	1513.6940	1516.5660	1519.8090	1522.7531	1525.8485	1529.0490	1532.1968	1535.2843	1538.5851	1541.4835	1544.4447	1547.5839	1550.7260	1553.7698	1556.7729	1559.5459	1563.2173	1566.3228	1569.2626	1572.6940	1575.3784	1578.5077	1581.6930	1584.8898	1587.9960	37.3	43.7	43.0	46.8	41.9	62.2	61.6	59.5	70.4	56.9	69.2	65.6	83.9	74.6	79.3	78.1	63.1	69.1	70.6	63.8	65.2	64.9	48.7	41.5	45.0	40.5
2025/09/14	13:43:13	48056	0 0 0 0	1510.3502	1513.6936	1516.5662	1519.8090	1522.7531	1525.8483	1529.0490	1532.1968	1535.2844	1538.5850	1541.4836	1544.4448	1547.5839	1550.7258	1553.7695	1556.7728	1559.5458	1563.2172	1566.3228	1569.2626	1572.6938	1575.3784	1578.5076	1581.6931	1584.8898	1587.9958	37.3	43.7	43.1	46.8	41.9	62.2	61.6	59.5	70.4	56.9	69.3	65.6	83.9	74.7	79.3	77.9	63.1	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48057	0 0 0 0	1510.3505	1513.6937	1516.5662	1519.8091	1522.7532	1525.8484	1529.0490	1532.1969	1535.2845	1538.5850	1541.4836	1544.4448	1547.5839	1550.7258	1553.7697	1556.7729	1559.5459	1563.2172	1566.3228	1569.2628	1572.6938	1575.3783	1578.5077	1581.6931	1584.8896	1587.9958	37.3	43.7	43.1	46.8	41.9	62.2	61.6	59.5	70.4	56.9	69.2	65.6	83.8	74.6	79.4	78.0	63.2	69.1	70.4	63.8	65.3	65.0	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48058	0 0 0 0	1510.3503	1513.6937	1516.5662	1519.8091	1522.7533	1525.8484	1529.0490	1532.1970	1535.2843	1538.5851	1541.4836	1544.4448	1547.5839	1550.7260	1553.7698	1556.7728	1559.5459	1563.2174	1566.3229	1569.2627	1572.6940	1575.3784	1578.5078	1581.6930	1584.8898	1587.9958	37.3	43.8	43.1	46.8	42.0	62.2	61.6	59.5	70.4	56.9	69.2	65.7	83.9	74.6	79.4	78.0	63.1	69.2	70.5	63.7	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48059	0 0 0 0	1510.3503	1513.6938	1516.5662	1519.8091	1522.7532	1525.8483	1529.0490	1532.1968	1535.2844	1538.5850	1541.4835	1544.4451	1547.5839	1550.7258	1553.7695	1556.7727	1559.5460	1563.2174	1566.3229	1569.2627	1572.6938	1575.3787	1578.5077	1581.6927	1584.8900	1587.9958	37.3	43.7	43.1	46.8	41.9	62.2	61.7	59.5	70.4	56.9	69.2	65.7	83.8	74.7	79.3	78.0	63.1	69.1	70.6	63.8	65.2	64.9	48.6	41.5	44.9	40.5
2025/09/14	13:43:13	48060	0 0 0 0	1510.3505	1513.6936	1516.5660	1519.8090	1522.7533	1525.8483	1529.0490	1532.1970	1535.2844	1538.5851	1541.4835	1544.4449	1547.5837	1550.7258	1553.7698	1556.7727	1559.5460	1563.2174	1566.3230	1569.2627	1572.6938	1575.3784	1578.5077	1581.6930	1584.8898	1587.9962	37.3	43.7	43.0	46.8	41.9	62.2	61.7	59.4	70.4	56.9	69.2	65.6	84.0	74.6	79.4	77.9	63.2	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48061	0 0 0 0	1510.3505	1513.6940	1516.5663	1519.8092	1522.7534	1525.8481	1529.0490	1532.1970	1535.2844	1538.5850	1541.4836	1544.4449	1547.5839	1550.7260	1553.7697	1556.7728	1559.5460	1563.2173	1566.3230	1569.2626	1572.6937	1575.3784	1578.5076	1581.6929	1584.8896	1587.9960	37.3	43.7	43.1	46.8	42.0	62.2	61.6	59.4	70.4	56.9	69.3	65.6	83.9	74.6	79.3	77.9	63.2	69.2	70.5	63.8	65.2	64.8	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48062	0 0 0 0	1510.3506	1513.6938	1516.5660	1519.8088	1522.7533	1525.8484	1529.0491	1532.1970	1535.2843	1538.5851	1541.4835	1544.4451	1547.5837	1550.7260	1553.7697	1556.7728	1559.5458	1563.2174	1566.3231	1569.2627	1572.6940	1575.3784	1578.5076	1581.6929	1584.8901	1587.9960	37.3	43.7	43.1	46.8	42.0	62.2	61.6	59.5	70.3	56.9	69.2	65.7	83.9	74.6	79.3	78.0	63.2	69.2	70.5	63.8	65.3	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48063	0 0 0 0	1510.3505	1513.6940	1516.5662	1519.8091	1522.7534	1525.8483	1529.0491	1532.1971	1535.2843	1538.5851	1541.4836	1544.4451	1547.5841	1550.7260	1553.7697	1556.7729	1559.5459	1563.2175	1566.3230	1569.2628	1572.6938	1575.3784	1578.5076	1581.6930	1584.8899	1587.9960	37.3	43.8	43.1	46.8	41.9	62.2	61.7	59.4	70.4	57.0	69.2	65.7	83.9	74.6	79.4	78.0	63.2	69.1	70.6	63.7	65.3	65.0	48.6	41.6	44.9	40.5
2025/09/14	13:43:13	48064	0 0 0 0	1510.3505	1513.6937	1516.5663	1519.8090	1522.7535	1525.8483	1529.0490	1532.1974	1535.2843	1538.5851	1541.4835	1544.4449	1547.5839	1550.7257	1553.7699	1556.7728	1559.5459	1563.2175	1566.3230	1569.2627	1572.6937	1575.3784	1578.5076	1581.6931	1584.8898	1587.9958	37.3	43.7	43.1	46.8	41.9	62.1	61.6	59.4	70.4	56.9	69.2	65.6	83.9	74.6	79.4	78.0	63.2	69.1	70.5	63.7	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48065	0 0 0 0	1510.3506	1513.6938	1516.5659	1519.8091	1522.7534	1525.8483	1529.0488	1532.1973	1535.2844	1538.5851	1541.4836	1544.4451	1547.5839	1550.7258	1553.7698	1556.7728	1559.5459	1563.2174	1566.3231	1569.2627	1572.6938	1575.3784	1578.5076	1581.6930	1584.8900	1587.9962	37.3	43.8	43.1	46.8	41.9	62.1	61.6	59.5	70.4	57.0	69.2	65.7	83.9	74.6	79.3	78.0	63.2	69.1	70.6	63.8	65.3	65.0	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48066	0 0 0 0	1510.3506	1513.6938	1516.5662	1519.8090	1522.7533	1525.8483	1529.0488	1532.1973	1535.2844	1538.5851	1541.4836	1544.4451	1547.5837	1550.7257	1553.7697	1556.7728	1559.5458	1563.2175	1566.3231	1569.2627	1572.6938	1575.3784	1578.5074	1581.6931	1584.8901	1587.9960	37.3	43.7	43.0	46.9	41.9	62.2	61.6	59.5	70.4	56.9	69.2	65.7	83.9	74.6	79.4	78.0	63.1	69.1	70.5	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48067	0 0 0 0	1510.3505	1513.6937	1516.5659	1519.8090	1522.7534	1525.8485	1529.0492	1532.1971	1535.2844	1538.5851	1541.4838	1544.4451	1547.5839	1550.7257	1553.7698	1556.7728	1559.5459	1563.2175	1566.3230	1569.2627	1572.6940	1575.3784	1578.5076	1581.6930	1584.8900	1587.9957	37.3	43.8	43.1	46.7	42.0	62.2	61.6	59.5	70.3	57.0	69.2	65.8	84.0	74.7	79.4	78.0	63.2	69.2	70.6	63.8	65.2	64.8	48.7	41.6	44.9	40.6
2025/09/14	13:43:13	48068	0 0 0 0	1510.3508	1513.6938	1516.5663	1519.8088	1522.7535	1525.8483	1529.0488	1532.1973	1535.2842	1538.5850	1541.4835	1544.4452	1547.5839	1550.7260	1553.7698	1556.7729	1559.5459	1563.2177	1566.3231	1569.2627	1572.6938	1575.3783	1578.5076	1581.6929	1584.8901	1587.9961	37.3	43.8	43.1	46.9	41.9	62.2	61.8	59.5	70.4	56.8	69.2	65.7	83.8	74.7	79.3	78.1	63.1	69.2	70.6	63.8	65.3	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48069	0 0 0 0	1510.3506	1513.6940	1516.5660	1519.8091	1522.7533	1525.8481	1529.0490	1532.1975	1535.2843	1538.5851	1541.4836	1544.4449	1547.5839	1550.7258	1553.7698	1556.7729	1559.5459	1563.2174	1566.3232	1569.2627	1572.6937	1575.3785	1578.5077	1581.6930	1584.8901	1587.9960	37.4	43.7	43.1	46.8	42.0	62.2	61.7	59.4	70.4	56.8	69.3	65.7	84.0	74.6	79.4	77.9	63.2	69.2	70.6	63.8	65.2	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48070	0 0 0 0	1510.3506	1513.6938	1516.5662	1519.8092	1522.7532	1525.8484	1529.0490	1532.1974	1535.2845	1538.5851	1541.4836	1544.4452	1547.5840	1550.7260	1553.7699	1556.7728	1559.5459	1563.2177	1566.3232	1569.2628	1572.6940	1575.3784	1578.5076	1581.6931	1584.8900	1587.9958	37.3	43.7	43.1	46.8	41.9	62.2	61.6	59.4	70.3	56.9	69.2	65.7	83.9	74.5	79.2	78.0	63.2	69.1	70.6	63.8	65.1	65.0	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48071	0 0 0 0	1510.3506	1513.6941	1516.5660	1519.8092	1522.7535	1525.8483	1529.0490	1532.1976	1535.2843	1538.5850	1541.4835	1544.4453	1547.5839	1550.7258	1553.7697	1556.7728	1559.5459	1563.2177	1566.3234	1569.2628	1572.6940	1575.3784	1578.5077	1581.6931	1584.8903	1587.9961	37.4	43.7	43.1	46.8	41.9	62.2	61.7	59.4	70.4	56.9	69.3	65.8	84.1	74.6	79.3	78.0	63.1	69.2	70.7	63.8	65.2	64.9	48.7	41.5	44.9	40.6
2025/09/14	13:43:13	48072	0 0 0 0	1510.3508	1513.6937	1516.5662	1519.8090	1522.7535	1525.8483	1529.0488	1532.1976	1535.2844	1538.5851	1541.4836	1544.4452	1547.5839	1550.7258	1553.7699	1556.7729	1559.5459	1563.2175	1566.3232	1569.2628	1572.6937	1575.3785	1578.5077	1581.6930	1584.8901	1587.9960	37.3	43.7	43.1	46.9	41.9	62.2	61.6	59.4	70.4	57.0	69.2	65.7	83.9	74.7	79.3	78.1	63.2	69.2	70.5	63.8	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48073	0 0 0 0	1510.3507	1513.6938	1516.5662	1519.8091	1522.7537	1525.8481	1529.0490	1532.1976	1535.2843	1538.5851	1541.4836	1544.4453	1547.5839	1550.7257	1553.7699	1556.7729	1559.5459	1563.2174	1566.3234	1569.2627	1572.6938	1575.3784	1578.5076	1581.6930	1584.8903	1587.9961	37.3	43.7	43.1	46.8	41.9	62.2	61.6	59.4	70.3	56.9	69.2	65.8	83.9	74.6	79.3	78.0	63.1	69.2	70.6	63.8	65.3	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48074	0 0 0 0	1510.3507	1513.6941	1516.5659	1519.8091	1522.7535	1525.8483	1529.0490	1532.1978	1535.2843	1538.5851	1541.4836	1544.4452	1547.5839	1550.7260	1553.7699	1556.7729	1559.5458	1563.2177	1566.3232	1569.2626	1572.6938	1575.3784	1578.5077	1581.6930	1584.8900	1587.9961	37.3	43.8	43.1	46.8	41.9	62.2	61.7	59.3	70.4	56.9	69.2	65.7	83.8	74.7	79.4	77.9	63.2	69.1	70.6	63.8	65.3	64.9	48.7	41.6	44.9	40.5
2025/09/14	13:43:13	48075	0 0 0 0	1510.3507	1513.6941	1516.5662	1519.8092	1522.7537	1525.8483	1529.0488	1532.1975	1535.2843	1538.5852	1541.4836	1544.4452	1547.5840	1550.7258	1553.7699	1556.7729	1559.5458	1563.2177	1566.3234	1569.2627	1572.6937	1575.3785	1578.5076	1581.6930	1584.8900	1587.9958	37.3	43.7	43.1	46.8	41.9	62.1	61.6	59.4	70.3	56.9	69.3	65.7	83.8	74.6	79.3	78.1	63.1	69.2	70.6	63.8	65.2	64.9	48.7	41.5	44.9	40.5
2025/09/14	13:43:13	48076	0 0 0 0	1510.3508	1513.6938	1516.5663	1519.8093	1522.7534	1525.8484	1529.0490	1532.1976	1535.2844	1538.5851	1541.4838	1544.4453	1547.5839	1550.7258	1553.7698	1556.7731	1559.5459	1563.2175	1566.3234	1569.2626	1572.6938	1575.3784	1578.5076	1581.6930	1584.8903	1587.9960	37.3	43.7	43.0	46.8	42.0	62.2	61.6	59.4	70.4	56.9	69.2	65.8	83.9	74.5	79.4	78.0	63.2	69.1	70.6	63.8	65.1	64.9	48.7	41.5	44.9	40.5
