Date Time: 14:05:37.549 16/10/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 0
Integration Time [탎]: 125
High Sensitivity: FALSE
Sample Speed [Hz]: 10
Data interleave: 1
Noise Threshold: 7.230713
Comment: 

Index	Wav0	Type	Comp	Unit	k	S1	S2	Wav Ref	CTE
0-1	1510.4442	Strain	-	탎train	7.77E-7				
0-2	1513.6973	Strain	-	탎train	7.77E-7				
0-3	1516.7111	Strain	-	탎train	7.77E-7				
0-4	1519.8291	Strain	-	탎train	7.77E-7				
0-5	1522.7738	Strain	-	탎train	7.77E-7				
0-6	1525.9744	Strain	-	탎train	7.77E-7				
0-7	1529.1144	Strain	-	탎train	7.77E-7				
0-8	1532.1573	Strain	-	탎train	7.77E-7				
0-9	1535.3431	Strain	-	탎train	7.77E-7				
0-10	1538.5580	Strain	-	탎train	7.77E-7				
0-11	1541.5425	Strain	-	탎train	7.77E-7				
0-12	1544.4595	Strain	-	탎train	7.77E-7				
0-13	1547.6040	Strain	-	탎train	7.77E-7				
0-14	1550.7336	Strain	-	탎train	7.77E-7				
0-15	1553.7524	Strain	-	탎train	7.77E-7				
0-16	1556.9119	Strain	-	탎train	7.77E-7				
0-17	1559.8323	Strain	-	탎train	7.77E-7				
0-18	1563.2498	Strain	-	탎train	7.77E-7				
0-19	1566.3275	Strain	-	탎train	7.77E-7				
0-20	1569.2777	Strain	-	탎train	7.77E-7				
0-21	1572.6339	Strain	-	탎train	7.77E-7				
0-22	1575.5691	Strain	-	탎train	7.77E-7				
0-23	1578.5421	Strain	-	탎train	7.77E-7				
0-24	1581.6923	Strain	-	탎train	7.77E-7				
0-25	1584.7240	Strain	-	탎train	7.77E-7				
0-26	1588.7863	Strain	-	탎train	7.77E-7				

Date	Time	LineNumber	System status	0-1	0-2	0-3	0-4	0-5	0-6	0-7	0-8	0-9	0-10	0-11	0-12	0-13	0-14	0-15	0-16	0-17	0-18	0-19	0-20	0-21	0-22	0-23	0-24	0-25	0-26
2025/10/16	14:07:36	9006	0 0 0 0	-20.2	-7.3	-33.9	-21.0	-28.9	-32.7	-20.5	-18.3	-0.6	-11.4	1.8	-32.1	12.6	3.8	-14.2	-14.7	118.9	37.6	-68.8	-59.7	81.3	-94.0	67.2	-16.0	101.9	33.9
2025/10/16	14:07:37	9007	0 0 0 0	-19.9	-6.8	-33.8	-20.9	-28.8	-32.6	-20.3	-18.3	-0.5	-11.4	1.8	-32.1	12.6	3.7	-14.3	-14.7	118.9	37.4	-68.8	-59.8	81.3	-93.3	67.5	-15.9	102.2	33.6
2025/10/16	14:07:37	9008	0 0 0 0	-20.0	-6.8	-33.9	-20.9	-28.9	-32.6	-20.5	-18.3	-0.5	-11.1	1.8	-31.9	12.6	3.8	-14.3	-14.8	119.1	37.3	-68.8	-59.6	81.3	-92.5	67.8	-15.9	102.3	33.8
2025/10/16	14:07:37	9009	0 0 0 0	-20.0	-6.8	-33.8	-20.9	-28.6	-32.6	-20.3	-18.4	-0.7	-11.1	1.8	-31.8	12.6	3.5	-14.1	-14.7	118.9	37.1	-69.0	-59.7	81.0	-92.0	67.8	-15.9	102.6	33.8
2025/10/16	14:07:37	9010	0 0 0 0	-20.0	-6.8	-33.9	-20.9	-28.6	-32.6	-20.6	-18.0	-0.7	-11.0	1.8	-31.8	12.6	3.5	-14.3	-14.6	119.1	37.3	-69.3	-59.7	81.0	-91.6	68.1	-15.4	102.5	33.9
2025/10/16	14:07:37	9011	0 0 0 0	-20.2	-7.0	-33.9	-20.9	-28.5	-32.6	-20.8	-18.2	-0.5	-10.9	2.0	-31.5	12.7	3.5	-14.3	-14.7	119.1	37.1	-69.6	-59.6	80.9	-91.4	68.4	-15.4	102.5	33.9
2025/10/16	14:07:37	9012	0 0 0 0	-19.9	-6.7	-33.9	-20.9	-28.5	-32.8	-20.6	-17.9	-0.6	-11.1	1.8	-31.4	12.6	3.5	-14.3	-14.6	119.1	37.1	-69.9	-59.9	80.7	-91.5	68.4	-15.3	102.5	33.6
2025/10/16	14:07:37	9013	0 0 0 0	-19.7	-7.0	-34.1	-21.0	-28.3	-32.7	-20.6	-18.0	-0.5	-11.1	2.0	-31.4	12.7	3.4	-14.3	-14.3	119.1	37.1	-70.0	-59.6	80.7	-91.5	68.9	-15.3	102.0	33.9
2025/10/16	14:07:37	9014	0 0 0 0	-19.6	-6.8	-33.9	-21.0	-28.3	-32.6	-20.6	-17.8	-0.5	-11.0	2.0	-31.5	12.9	3.4	-14.3	-14.3	119.2	37.3	-70.3	-59.8	80.9	-91.5	68.7	-14.9	102.2	33.9
2025/10/16	14:07:37	9015	0 0 0 0	-19.9	-7.0	-33.8	-21.0	-28.2	-32.5	-20.5	-17.6	-0.4	-11.2	1.8	-31.1	12.9	3.4	-14.2	-14.3	119.2	37.1	-70.6	-59.8	80.7	-91.1	68.9	-15.0	102.2	33.9
2025/10/16	14:07:37	9016	0 0 0 0	-19.6	-7.0	-33.9	-21.2	-28.1	-32.4	-20.6	-17.6	-0.3	-11.4	1.8	-31.1	12.7	3.2	-14.4	-14.3	118.9	37.1	-70.7	-59.6	80.4	-90.6	69.3	-14.7	102.2	33.8
2025/10/16	14:07:38	9017	0 0 0 0	-19.6	-6.8	-33.9	-20.9	-28.1	-32.2	-20.6	-17.6	-0.1	-11.1	1.8	-31.2	12.7	3.2	-14.2	-14.0	118.6	37.1	-70.9	-59.7	80.7	-90.2	69.5	-14.7	102.3	33.9
2025/10/16	14:07:38	9018	0 0 0 0	-19.9	-7.1	-33.9	-21.2	-28.0	-32.2	-20.8	-17.6	-0.1	-11.2	1.8	-31.1	12.9	3.1	-14.2	-13.9	118.6	37.1	-70.9	-59.7	80.7	-90.3	69.8	-14.6	102.2	33.6
2025/10/16	14:07:38	9019	0 0 0 0	-19.6	-6.7	-33.8	-20.9	-28.0	-32.1	-20.6	-17.5	-0.1	-11.2	2.0	-31.1	12.9	3.1	-14.2	-13.9	118.6	37.3	-71.0	-59.7	80.7	-90.5	70.1	-14.6	102.2	34.2
2025/10/16	14:07:38	9020	0 0 0 0	-19.6	-7.1	-34.1	-20.9	-28.1	-32.0	-20.6	-17.3	0.2	-11.4	1.8	-31.1	13.0	3.2	-14.1	-14.0	118.6	37.1	-70.7	-59.8	80.7	-90.8	70.3	-14.6	102.0	33.6
2025/10/16	14:07:38	9021	0 0 0 0	-19.6	-6.8	-33.6	-21.0	-28.0	-31.8	-20.6	-17.3	0.2	-11.2	2.0	-31.1	12.9	3.1	-14.0	-14.0	118.6	37.0	-71.0	-59.7	80.5	-90.8	70.6	-14.3	102.2	33.9
2025/10/16	14:07:38	9022	0 0 0 0	-19.6	-6.7	-33.8	-20.9	-28.3	-31.7	-20.5	-17.1	0.0	-11.2	1.8	-31.2	13.0	2.9	-14.1	-13.9	118.7	37.1	-70.7	-59.8	80.5	-90.9	70.7	-14.3	102.0	33.9
2025/10/16	14:07:38	9023	0 0 0 0	-19.7	-6.7	-33.6	-21.0	-28.1	-31.6	-20.6	-17.3	0.2	-11.1	2.0	-31.1	13.0	3.1	-14.1	-14.0	118.4	37.1	-70.7	-59.8	80.7	-91.0	70.9	-14.3	102.2	33.6
2025/10/16	14:07:38	9024	0 0 0 0	-19.9	-6.8	-33.5	-20.9	-28.2	-31.3	-20.6	-17.5	0.0	-11.0	2.0	-31.4	12.9	2.9	-14.1	-14.2	118.4	37.3	-70.7	-59.8	80.4	-90.8	71.3	-14.3	102.3	33.9
2025/10/16	14:07:38	9025	0 0 0 0	-19.9	-6.7	-33.6	-20.9	-28.4	-31.4	-20.6	-17.5	0.0	-11.0	2.0	-31.5	12.9	2.9	-14.1	-14.0	118.3	37.3	-70.4	-59.8	80.4	-90.8	71.2	-14.3	102.2	33.8
2025/10/16	14:07:38	9026	0 0 0 0	-19.9	-6.8	-33.4	-20.9	-28.4	-31.1	-20.6	-17.5	-0.2	-10.8	1.8	-31.5	12.9	2.9	-14.1	-14.0	118.4	37.3	-70.7	-59.8	80.4	-91.0	71.5	-13.9	102.2	33.8
2025/10/16	14:07:39	9027	0 0 0 0	-19.7	-6.8	-33.5	-20.9	-28.5	-31.1	-20.6	-17.6	-0.1	-10.7	2.0	-31.5	12.9	2.9	-14.0	-14.3	118.6	37.3	-70.9	-59.8	80.2	-91.3	71.8	-13.9	102.5	34.1
2025/10/16	14:07:39	9028	0 0 0 0	-19.9	-7.0	-33.4	-21.0	-28.4	-31.0	-20.6	-17.6	-0.2	-10.6	1.8	-31.5	12.7	2.9	-13.9	-14.3	118.4	37.3	-70.9	-59.7	80.1	-91.6	71.6	-13.7	102.3	33.8
2025/10/16	14:07:39	9029	0 0 0 0	-19.9	-7.0	-33.4	-20.9	-28.4	-30.8	-20.5	-17.6	-0.3	-10.5	1.8	-31.5	12.9	3.1	-13.9	-14.3	118.3	37.4	-71.0	-59.7	80.1	-91.7	71.8	-13.7	102.5	33.9
2025/10/16	14:07:39	9030	0 0 0 0	-19.9	-7.0	-33.3	-20.9	-28.7	-30.8	-20.6	-17.6	-0.4	-10.3	1.8	-31.6	12.7	3.1	-14.0	-14.5	118.3	37.3	-71.3	-59.8	80.2	-91.5	71.8	-13.7	102.5	33.8
2025/10/16	14:07:39	9031	0 0 0 0	-20.3	-7.1	-33.4	-21.2	-28.8	-30.8	-20.8	-17.8	-0.6	-10.4	1.8	-31.8	12.9	3.1	-14.0	-14.7	118.1	37.4	-71.3	-59.9	80.1	-91.4	71.8	-13.3	102.5	33.9
2025/10/16	14:07:39	9032	0 0 0 0	-19.9	-7.0	-33.1	-21.2	-28.8	-30.8	-20.5	-17.9	-0.8	-10.2	1.8	-31.6	12.9	3.2	-14.0	-14.6	118.1	37.4	-71.3	-59.8	79.9	-91.3	72.1	-13.3	102.6	33.9
2025/10/16	14:07:39	9033	0 0 0 0	-19.9	-7.0	-33.3	-21.0	-28.8	-30.8	-20.5	-17.9	-0.8	-10.2	2.0	-31.8	13.0	3.1	-14.1	-14.8	118.1	37.6	-71.3	-59.8	79.9	-91.3	72.1	-12.7	102.5	33.8
2025/10/16	14:07:39	9034	0 0 0 0	-20.3	-7.3	-33.3	-21.0	-29.2	-31.0	-20.5	-17.9	-0.8	-10.3	2.1	-31.8	13.0	3.2	-13.8	-15.0	118.1	37.6	-71.3	-59.7	79.9	-91.5	72.3	-12.7	102.5	33.9
2025/10/16	14:07:39	9035	0 0 0 0	-20.3	-7.1	-33.4	-21.0	-29.2	-30.8	-20.6	-18.1	-0.7	-10.2	2.0	-31.8	13.2	3.1	-14.1	-15.1	118.1	37.6	-71.4	-59.7	79.9	-91.6	72.3	-12.7	102.5	34.1
2025/10/16	14:07:39	9036	0 0 0 0	-20.3	-7.3	-33.3	-21.2	-29.1	-31.0	-20.6	-18.2	-0.8	-10.3	2.1	-31.9	13.2	3.2	-14.0	-15.0	118.0	37.7	-71.6	-59.7	80.1	-91.7	72.3	-12.6	102.5	33.8
2025/10/16	14:07:40	9037	0 0 0 0	-20.3	-7.1	-33.4	-20.9	-28.9	-30.8	-20.8	-18.0	-0.9	-10.1	1.8	-31.8	13.2	3.1	-14.0	-15.1	118.0	37.7	-71.7	-59.7	79.8	-92.0	72.3	-12.7	102.6	33.9
2025/10/16	14:07:40	9038	0 0 0 0	-20.0	-7.1	-33.0	-21.0	-29.2	-30.8	-20.6	-18.1	-0.9	-10.3	2.0	-31.8	13.2	3.2	-14.0	-15.2	117.8	37.7	-71.9	-59.8	80.1	-91.7	72.3	-12.6	102.6	33.9
2025/10/16	14:07:40	9039	0 0 0 0	-20.0	-7.1	-33.2	-21.2	-29.1	-30.8	-20.8	-18.0	-0.9	-10.2	1.8	-31.8	13.2	3.2	-14.0	-15.1	117.8	37.7	-72.0	-59.9	79.9	-91.6	72.1	-12.3	102.6	33.8
2025/10/16	14:07:40	9040	0 0 0 0	-20.3	-7.1	-33.3	-21.2	-29.2	-30.8	-20.8	-18.0	-1.0	-10.4	2.0	-31.8	13.3	3.4	-14.0	-15.0	117.8	37.9	-72.0	-59.8	79.9	-91.5	72.4	-12.3	102.9	33.9
2025/10/16	14:07:40	9041	0 0 0 0	-20.2	-7.1	-33.2	-21.0	-29.2	-30.7	-20.6	-18.2	-1.1	-10.2	1.8	-31.8	13.3	3.2	-14.0	-15.0	117.8	37.7	-72.0	-59.8	80.2	-91.7	72.3	-12.2	102.9	33.9
2025/10/16	14:07:40	9042	0 0 0 0	-20.2	-6.8	-32.8	-21.2	-28.9	-30.5	-20.8	-18.2	-0.9	-10.4	2.0	-31.9	13.5	3.4	-14.1	-15.1	117.8	37.7	-72.2	-59.9	80.1	-91.7	72.3	-12.0	102.9	34.1
2025/10/16	14:07:40	9043	0 0 0 0	-20.3	-7.1	-33.1	-21.2	-28.8	-30.7	-20.8	-18.3	-0.7	-10.3	1.8	-32.1	13.5	3.5	-13.9	-15.1	117.8	37.9	-72.3	-59.9	80.1	-92.2	72.3	-12.0	102.9	34.1
2025/10/16	14:07:40	9044	0 0 0 0	-20.3	-6.8	-32.9	-21.2	-29.1	-30.4	-20.8	-18.3	-0.6	-10.1	1.8	-32.1	13.5	3.2	-13.9	-15.0	118.0	37.7	-72.6	-60.0	80.1	-92.1	72.3	-12.0	102.9	33.9
2025/10/16	14:07:40	9045	0 0 0 0	-20.5	-6.8	-32.9	-21.0	-29.2	-30.5	-20.8	-18.2	-0.7	-10.2	1.8	-32.1	13.5	3.5	-14.0	-14.8	118.0	38.0	-72.6	-59.7	80.2	-92.3	72.4	-12.0	103.1	33.9
2025/10/16	14:07:40	9046	0 0 0 0	-20.5	-6.7	-33.1	-21.2	-28.9	-30.5	-20.6	-18.4	-0.3	-10.3	1.8	-32.1	13.5	3.4	-14.0	-14.8	118.0	37.9	-72.6	-59.8	80.2	-92.2	72.4	-12.0	103.1	33.9
2025/10/16	14:07:41	9047	0 0 0 0	-20.3	-6.8	-33.0	-21.2	-28.8	-30.5	-20.8	-18.5	-0.2	-10.3	1.8	-32.1	13.7	3.5	-14.1	-14.8	118.1	37.9	-72.6	-59.8	80.2	-91.9	72.3	-12.0	103.2	33.8
2025/10/16	14:07:41	9048	0 0 0 0	-20.5	-6.7	-32.9	-21.5	-29.2	-30.2	-20.6	-18.3	-0.2	-10.3	1.8	-32.1	13.7	3.5	-14.0	-14.6	118.1	37.7	-72.6	-59.9	80.2	-92.0	72.6	-12.2	103.2	34.1
2025/10/16	14:07:41	9049	0 0 0 0	-20.5	-6.4	-33.1	-21.2	-29.2	-30.1	-20.9	-18.5	0.0	-10.4	2.0	-32.1	13.8	3.5	-14.0	-14.7	118.1	37.9	-72.6	-59.9	80.4	-92.2	72.6	-12.0	103.1	33.9
2025/10/16	14:07:41	9050	0 0 0 0	-19.9	-6.5	-33.2	-21.2	-29.1	-30.4	-20.9	-18.4	0.2	-10.3	2.1	-32.2	13.8	3.7	-14.2	-14.7	118.1	37.7	-72.6	-59.7	80.2	-92.4	72.6	-12.0	103.1	33.9
2025/10/16	14:07:41	9051	0 0 0 0	-20.6	-6.2	-33.2	-21.3	-29.2	-30.1	-20.6	-18.3	0.2	-10.2	1.8	-32.1	13.7	3.7	-14.0	-14.6	118.3	38.0	-72.7	-59.7	80.4	-92.5	72.4	-12.0	103.1	34.2
2025/10/16	14:07:41	9052	0 0 0 0	-20.6	-6.2	-33.1	-21.2	-28.9	-30.1	-20.8	-18.5	0.3	-10.3	2.1	-32.1	13.7	3.8	-13.9	-14.8	118.3	38.0	-72.7	-59.9	80.2	-92.5	72.6	-12.0	103.2	34.2
2025/10/16	14:07:41	9053	0 0 0 0	-20.3	-5.8	-33.2	-21.0	-28.8	-29.8	-20.8	-18.3	0.3	-10.1	2.1	-32.1	13.8	3.5	-14.1	-14.7	118.4	38.0	-72.9	-59.8	80.4	-92.2	72.7	-11.9	103.2	33.9
2025/10/16	14:07:41	9054	0 0 0 0	-20.6	-5.8	-33.3	-21.2	-28.7	-29.6	-20.6	-18.3	0.5	-10.2	2.1	-32.1	13.8	3.5	-14.0	-14.6	118.4	38.0	-72.9	-59.8	80.2	-92.2	72.6	-11.9	103.2	34.1
2025/10/16	14:07:41	9055	0 0 0 0	-20.3	-6.1	-33.1	-21.2	-28.6	-29.5	-20.8	-18.4	0.5	-10.1	2.1	-32.1	13.8	3.5	-14.0	-14.7	118.6	38.0	-72.9	-59.9	80.2	-92.0	72.4	-11.9	103.2	33.9
2025/10/16	14:07:41	9056	0 0 0 0	-20.3	-5.8	-33.3	-21.2	-28.5	-29.6	-20.8	-18.3	0.5	-10.0	2.1	-32.1	14.0	3.5	-14.0	-14.6	118.4	38.0	-72.7	-59.8	80.1	-91.9	72.7	-11.5	103.6	34.1
2025/10/16	14:07:42	9057	0 0 0 0	-20.3	-5.8	-33.2	-21.3	-28.4	-29.3	-20.9	-18.3	0.5	-9.9	2.1	-32.1	14.0	3.4	-14.0	-14.3	118.4	38.2	-73.0	-59.8	80.1	-91.9	72.9	-11.6	103.4	33.9
2025/10/16	14:07:42	9058	0 0 0 0	-20.5	-5.9	-33.3	-21.3	-28.4	-29.5	-20.9	-18.1	0.5	-9.6	2.1	-31.9	14.0	3.4	-14.1	-14.3	118.6	38.4	-73.0	-59.9	80.1	-92.1	72.9	-11.6	103.7	33.9
2025/10/16	14:07:42	9059	0 0 0 0	-20.2	-5.6	-33.2	-21.2	-28.3	-29.2	-20.9	-18.0	0.6	-9.6	2.5	-31.9	13.8	3.4	-13.9	-14.3	118.6	38.4	-73.0	-59.8	79.9	-92.0	73.2	-11.6	103.7	34.2
2025/10/16	14:07:42	9060	0 0 0 0	-20.3	-5.6	-33.4	-21.2	-28.2	-29.2	-20.9	-17.9	0.8	-9.6	2.3	-31.9	14.0	3.2	-13.9	-14.3	118.4	38.4	-73.2	-59.9	80.1	-91.9	72.9	-11.6	103.7	33.9
2025/10/16	14:07:42	9061	0 0 0 0	-19.9	-5.8	-33.2	-21.2	-27.9	-29.1	-20.8	-18.0	0.8	-9.6	2.5	-31.8	13.8	3.2	-14.1	-14.3	118.6	38.4	-73.2	-59.8	80.1	-91.7	73.2	-11.6	103.9	33.9
2025/10/16	14:07:42	9062	0 0 0 0	-19.9	-5.8	-33.4	-21.2	-28.2	-29.1	-20.8	-17.8	0.8	-9.7	2.3	-31.6	14.0	3.2	-13.9	-14.3	118.3	38.5	-73.2	-59.8	79.9	-91.5	72.9	-11.6	103.9	34.1
2025/10/16	14:07:42	9063	0 0 0 0	-19.9	-5.8	-33.4	-21.5	-28.2	-29.1	-20.8	-17.8	0.8	-9.6	2.3	-31.9	13.8	3.1	-14.1	-14.3	118.3	38.5	-73.5	-59.8	79.9	-91.7	72.9	-11.3	104.2	34.1
2025/10/16	14:07:42	9064	0 0 0 0	-19.9	-6.1	-33.4	-21.2	-28.0	-29.0	-20.9	-17.6	0.8	-9.6	2.1	-31.8	13.8	3.2	-13.9	-14.3	118.3	38.7	-73.3	-59.8	79.8	-91.7	73.2	-11.4	104.0	33.9
2025/10/16	14:07:42	9065	0 0 0 0	-19.6	-5.9	-33.1	-21.3	-27.8	-29.4	-20.9	-17.6	0.8	-9.7	2.1	-31.6	13.8	3.1	-13.9	-14.3	118.3	38.7	-73.3	-59.8	79.9	-91.9	73.2	-11.3	104.0	34.1
2025/10/16	14:07:42	9066	0 0 0 0	-19.9	-5.8	-33.1	-21.3	-27.7	-29.3	-20.6	-17.8	0.8	-9.5	2.3	-31.5	13.8	3.1	-13.9	-14.2	118.3	38.5	-73.6	-59.7	79.6	-91.9	73.2	-11.4	103.9	33.9
2025/10/16	14:07:43	9067	0 0 0 0	-19.9	-5.9	-32.7	-21.2	-27.6	-29.3	-20.9	-17.6	0.9	-9.3	2.1	-31.5	13.8	3.1	-13.9	-14.3	118.3	38.7	-73.6	-59.8	79.8	-91.9	73.3	-11.2	103.9	34.2
2025/10/16	14:07:43	9068	0 0 0 0	-19.4	-5.9	-32.4	-21.2	-27.6	-29.4	-20.9	-17.6	1.1	-9.2	2.3	-31.2	13.8	3.1	-13.9	-14.2	118.1	38.7	-73.6	-59.8	79.8	-91.9	73.5	-11.0	103.9	34.1
2025/10/16	14:07:43	9069	0 0 0 0	-19.6	-5.8	-32.2	-21.2	-27.5	-29.6	-20.9	-17.6	0.8	-9.0	2.1	-31.5	13.8	3.1	-13.9	-14.0	118.1	38.7	-73.9	-59.8	79.8	-91.7	73.2	-11.2	103.9	34.1
2025/10/16	14:07:43	9070	0 0 0 0	-19.4	-5.9	-32.1	-21.2	-27.4	-29.8	-20.8	-17.6	0.9	-9.0	2.5	-31.1	13.8	3.1	-13.7	-14.0	118.0	38.5	-73.6	-59.8	79.8	-91.6	73.5	-11.0	103.9	33.9
2025/10/16	14:07:43	9071	0 0 0 0	-19.3	-5.8	-32.0	-21.0	-27.1	-29.7	-20.8	-17.3	1.1	-8.6	2.5	-31.1	13.8	3.1	-13.7	-13.9	118.1	38.7	-73.8	-59.8	79.8	-91.6	73.8	-11.2	103.9	34.1
2025/10/16	14:07:43	9072	0 0 0 0	-19.3	-5.9	-31.5	-21.0	-27.2	-29.6	-20.8	-17.5	1.1	-8.6	2.3	-31.4	13.7	2.9	-13.9	-14.0	118.0	38.4	-73.8	-59.7	79.8	-91.6	73.5	-11.0	104.2	33.6
2025/10/16	14:07:43	9073	0 0 0 0	-19.3	-5.8	-31.7	-21.0	-27.2	-29.7	-20.9	-17.6	1.1	-8.6	2.6	-31.1	13.7	3.1	-13.5	-13.9	117.8	38.7	-73.8	-59.9	79.8	-91.7	73.6	-11.0	104.2	34.2
2025/10/16	14:07:43	9074	0 0 0 0	-19.4	-5.6	-31.4	-21.0	-27.1	-29.9	-20.9	-17.5	1.1	-8.4	2.3	-31.5	13.8	3.1	-13.7	-13.8	117.8	38.5	-73.9	-60.0	79.9	-91.7	73.8	-10.9	104.2	33.9
2025/10/16	14:07:43	9075	0 0 0 0	-19.3	-5.8	-31.4	-20.9	-27.0	-29.7	-20.9	-17.3	0.8	-8.3	2.3	-31.5	13.8	3.2	-13.7	-13.6	117.8	38.4	-73.9	-59.9	79.9	-91.7	74.1	-10.9	104.2	33.9
2025/10/16	14:07:43	9076	0 0 0 0	-19.3	-5.8	-31.1	-21.0	-27.0	-29.7	-21.1	-17.1	0.8	-8.1	2.5	-31.5	13.8	3.2	-13.6	-13.5	118.0	38.5	-73.9	-60.0	79.9	-91.7	73.9	-10.9	104.3	34.2
2025/10/16	14:07:44	9077	0 0 0 0	-19.3	-5.6	-31.1	-21.2	-27.1	-29.9	-20.9	-17.3	1.1	-8.4	2.3	-31.6	14.0	3.4	-13.6	-13.3	117.7	38.4	-73.9	-59.8	79.9	-91.7	74.1	-10.9	104.3	33.9
2025/10/16	14:07:44	9078	0 0 0 0	-19.7	-5.8	-31.1	-21.2	-26.8	-29.7	-20.9	-16.8	0.8	-8.1	2.3	-31.6	14.1	3.4	-13.5	-13.3	117.8	38.5	-73.8	-60.0	79.8	-91.6	74.1	-10.7	104.2	34.1
2025/10/16	14:07:44	9079	0 0 0 0	-19.6	-5.6	-31.1	-21.2	-27.3	-29.8	-20.9	-17.0	0.9	-8.1	2.3	-31.6	14.1	3.5	-13.7	-13.3	117.8	38.7	-73.9	-59.9	79.8	-91.6	74.1	-11.0	104.3	33.6
2025/10/16	14:07:44	9080	0 0 0 0	-19.6	-5.8	-30.9	-21.2	-27.4	-29.8	-20.9	-17.3	0.8	-8.1	2.5	-31.8	14.3	3.5	-13.5	-13.3	117.7	38.7	-73.8	-59.8	79.9	-91.7	74.3	-10.7	104.2	33.9
2025/10/16	14:07:44	9081	0 0 0 0	-19.6	-5.8	-30.8	-21.2	-27.7	-29.8	-20.9	-17.3	0.5	-8.0	2.5	-31.9	14.1	3.5	-13.5	-13.6	117.8	38.7	-73.8	-59.7	79.9	-92.0	74.3	-10.6	104.2	34.2
2025/10/16	14:07:44	9082	0 0 0 0	-19.6	-5.8	-30.8	-21.0	-27.4	-29.8	-20.9	-17.3	0.3	-7.7	2.5	-32.1	14.3	3.5	-13.5	-13.6	117.8	38.8	-73.8	-59.9	79.8	-92.2	74.3	-10.6	104.2	33.9
2025/10/16	14:07:44	9083	0 0 0 0	-19.7	-6.2	-30.8	-21.2	-27.8	-29.6	-20.9	-17.1	0.2	-7.7	2.5	-32.1	14.4	3.5	-13.3	-13.6	117.8	38.8	-73.6	-59.8	79.8	-91.9	74.3	-10.7	104.2	33.9
2025/10/16	14:07:44	9084	0 0 0 0	-20.0	-6.2	-30.8	-21.2	-28.2	-29.6	-20.9	-17.1	0.0	-7.8	2.5	-32.2	14.1	3.7	-13.6	-13.7	118.0	38.7	-73.5	-59.9	79.9	-91.7	74.3	-10.9	104.0	33.9
2025/10/16	14:07:44	9085	0 0 0 0	-19.9	-6.1	-30.8	-21.0	-28.1	-29.7	-20.8	-17.1	-0.1	-7.7	2.5	-32.2	14.1	3.5	-13.6	-13.9	118.0	38.5	-73.3	-59.8	79.8	-91.7	74.3	-10.6	104.2	33.9
2025/10/16	14:07:44	9086	0 0 0 0	-19.7	-6.4	-30.8	-21.2	-28.4	-29.6	-20.6	-17.3	-0.2	-7.8	2.5	-32.4	13.8	3.7	-13.6	-13.7	117.8	38.4	-73.3	-59.7	79.8	-91.7	74.1	-10.9	103.9	33.9
2025/10/16	14:07:45	9087	0 0 0 0	-20.3	-6.4	-30.6	-21.2	-28.6	-29.6	-20.6	-17.3	-0.4	-7.5	2.5	-32.5	13.8	3.8	-13.6	-13.9	118.1	38.7	-73.3	-59.8	79.8	-91.7	74.3	-10.8	103.9	33.9
2025/10/16	14:07:45	9088	0 0 0 0	-20.5	-6.5	-30.8	-21.2	-28.8	-29.5	-20.9	-17.5	-0.5	-7.7	2.5	-32.5	13.8	3.7	-13.5	-14.0	118.1	38.5	-73.5	-59.8	79.8	-91.7	74.4	-10.6	103.9	34.1
2025/10/16	14:07:45	9089	0 0 0 0	-20.3	-6.4	-30.8	-21.0	-28.7	-29.6	-20.8	-17.3	-0.7	-7.7	2.5	-32.4	13.8	3.8	-13.5	-14.0	118.0	38.4	-73.3	-59.7	79.6	-91.7	74.3	-10.5	103.9	34.1
2025/10/16	14:07:45	9090	0 0 0 0	-20.3	-6.2	-30.5	-21.2	-28.8	-29.7	-20.6	-17.3	-0.7	-7.7	2.5	-32.5	13.8	3.5	-13.7	-14.0	118.1	38.4	-73.3	-59.8	79.6	-92.0	74.6	-10.5	103.7	33.9
2025/10/16	14:07:45	9091	0 0 0 0	-20.3	-6.4	-30.5	-21.2	-28.6	-29.9	-20.8	-17.3	-0.8	-7.7	2.5	-32.4	14.0	3.7	-13.6	-14.2	118.1	38.4	-73.3	-59.7	79.8	-92.1	74.7	-10.5	103.6	33.9
2025/10/16	14:07:45	9092	0 0 0 0	-20.3	-6.8	-30.2	-21.5	-28.5	-29.9	-20.6	-17.5	-0.8	-7.8	2.5	-32.4	13.8	3.5	-13.6	-14.3	118.0	38.4	-73.3	-59.9	79.6	-91.9	74.7	-10.4	103.7	34.1
2025/10/16	14:07:45	9093	0 0 0 0	-20.3	-6.8	-30.5	-21.2	-28.8	-29.8	-20.6	-17.3	-0.7	-8.1	2.5	-32.4	13.8	3.7	-13.7	-14.3	118.3	38.0	-73.3	-59.8	79.8	-91.9	74.7	-10.5	103.6	33.9
2025/10/16	14:07:45	9094	0 0 0 0	-20.0	-6.5	-30.5	-21.2	-28.7	-30.4	-20.8	-17.5	-0.8	-8.1	2.6	-32.4	13.8	3.5	-13.6	-14.3	118.3	38.2	-73.3	-59.7	79.6	-91.7	74.9	-10.6	103.6	33.9
